original,mode_1_seasonal,mode_2_residual
19.81198319297225,-0.002545302285953385,-0.22972564410242205
19.91062296356067,-0.04266138081793064,-0.1058651778662904
19.78417033243745,-0.00694493651552469,-0.2829296361761838
19.799905176457624,0.028698419014319115,-0.3177335305701203
20.39417788306978,0.02475728934774554,0.2655849228243396
19.92131055326829,0.0016414084460748735,-0.19906190895974377
20.27171462688152,-0.015869617199722807,0.1883153250641456
20.14292604888596,0.0038908123177334303,0.004501976203352062
20.026913256567468,0.017086333224049625,-0.1573873321044661
20.37346455461014,0.001683781699285067,0.16906154132045936
20.38535773808504,0.006068309722169457,0.16314571318367507
20.21063661110453,-0.01580511695224559,-0.0012570016215835214
20.128071373581164,-0.002545302285953385,-0.11175678168093729
20.440878975298403,-0.04266138081793064,0.2539275768170535
20.03825820269193,-0.00694493651552469,-0.1974150172042773
20.39793673362346,0.028698419014319115,0.1086115536057153
20.11833393203513,0.02475728934774554,-0.1801547667274109
20.474474852282786,0.0016414084460748735,0.18276160843547515
20.070743796739848,-0.015869617199722807,-0.20964130075588727
20.03764060105697,0.0038908123177334303,-0.25450492095767724
20.444327755095365,0.017086333224049625,0.14354921747067495
20.38825656628283,0.001683781699285067,0.0876970221219221
20.68507728828522,0.006068309722169457,0.3482878046726061
20.30308728457895,-0.01580511695224559,-0.0254194577645687
20.184009803168024,-0.002545302285953385,-0.15801620943423236
20.19294042574654,-0.04266138081793064,-0.1419093661231569
20.17669662513319,-0.00694493651552469,-0.2161574719671034
20.623903704645837,0.028698419014319115,0.19989954003706914
20.65665683530445,0.02475728934774554,0.24894272978279144
20.262328398741168,0.0016414084460748735,-0.1310366662230841
20.28911718450012,-0.015869617199722807,-0.12152838831563172
20.609823800482705,0.0038908123177334303,0.1588516095331423
20.407053217946228,0.017086333224049625,-0.07079662479179616
20.317692190919104,0.001683781699285067,-0.15546839564834547
20.459267357556037,0.006068309722169457,-0.015884949405111454
20.73930138357052,-0.01580511695224559,0.2736675666278164
20.582792508111567,-0.002545302285953385,0.094512291270868
20.287746247595564,-0.04266138081793064,-0.152687480865149
20.41026194445556,-0.00694493651552469,-0.0827246839349936
20.647457473824097,0.028698419014319115,0.0965350260016389
20.57567568302572,0.02475728934774554,0.036273057415841775
20.63982803076325,0.0016414084460748735,0.13819225190734627
20.136895598038848,-0.015869617199722807,-0.3457996568151884
20.576515550591782,0.0038908123177334303,0.07781380462457381
20.8444364028955,0.017086333224049625,0.32900956083298327
20.41532813961932,0.001683781699285067,-0.10172989894052653
20.179742787751746,0.006068309722169457,-0.3528318146243652
20.66720277291954,-0.01580511695224559,0.15551740471669548
20.620583158216817,-0.002545302285953385,0.08641342850074916
20.159861075787443,-0.04266138081793064,-0.3437477924471592
20.6228569207996,-0.00694493651552469,0.09158759567375191
20.843672450010217,0.028698419014319115,0.28119770333066496
20.646629565880776,0.02475728934774554,0.07553418304092699
20.592494767935754,0.0016414084460748735,0.03517460837904594
20.405617985192706,-0.015869617199722807,-0.13535581303326083
20.53711837265013,0.0038908123177334303,-0.014835303448558615
20.690489882969363,0.017086333224049625,0.15053667630573075
20.462764244118095,0.001683781699285067,-0.02780280784650235
20.43378906309793,0.006068309722169457,-0.037464538982432655
20.63733228041804,-0.01580511695224559,0.19207330280416288
20.67840559427961,-0.002545302285953385,0.2130931456825824
19.8913054002511,-0.04266138081793064,-0.5292597137172896
20.286708828143,-0.00694493651552469,-0.14628912364152208
20.36421406648432,0.028698419014319115,-0.1000990573183995
20.557336479635797,0.02475728934774554,0.09788579382472076
20.582879107171077,0.0016414084460748735,0.1641648864696542
20.578281397561945,-0.015869617199722807,0.20317329662495354
20.253304813961087,0.0038908123177334303,-0.16151533990151118
20.415496885987817,0.017086333224049625,-0.04576634799626644
20.633880836820158,0.001683781699285067,0.194127216629148
20.24056107059414,0.006068309722169457,-0.19590128315479907
20.40766625193027,-0.01580511695224559,0.03690520549502637
20.281789363920147,-0.002545302285953385,-0.057788926738161064
20.76676059240617,-0.04266138081793064,0.45789731112726334
20.20919505715192,-0.00694493651552469,-0.13887239271167112
20.295158343036054,0.028698419014319115,-0.061765019924540074
20.44217313592508,0.02475728934774554,0.10133852696337212
19.646173315539105,0.0016414084460748735,-0.6710170479883096
20.448365498556427,-0.015869617199722807,0.15744521796744948
20.60884637262836,0.0038908123177334303,0.3226710566929983
20.143660710095343,0.017086333224049625,-0.14508175804828793
20.26281839432444,0.001683781699285067,-0.015517143332005264
20.320080529114367,0.006068309722169457,0.055809746000649
20.315466044627005,-0.01580511695224559,0.059757179579596885
20.16377219620017,-0.002545302285953385,-0.13075588238125027
20.29664830002041,-0.04266138081793064,0.06171382532732911
20.42422650078452,-0.00694493651552469,0.15475105044604937
20.20002180430536,0.028698419014319115,-0.11106843383349883
20.094526893081092,0.02475728934774554,-0.18980771381245862
20.31329576497761,0.0016414084460748735,0.06611306907152113
20.394668621943158,-0.015869617199722807,0.18402379612808772
20.195082640689016,0.0038908123177334303,-8.096636312696082e-06
20.529213194266298,0.017086333224049625,0.3673707904031649
20.020580284646485,0.001683781699285067,-0.09568333191563771
20.01477060090277,0.006068309722169457,-0.10326772597814118
20.28391125077953,-0.01580511695224559,0.2100306409078617
19.738682723362427,-0.002545302285953385,-0.309934282938644
19.87418934068541,-0.04266138081793064,-0.10588358354638866
19.73203295527512,-0.00694493651552469,-0.24043093589656445
20.16798569118489,0.028698419014319115,0.1897527387930498
20.063927381303348,0.02475728934774554,0.11509693614237673
19.80907230871946,0.0016414084460748735,-0.054974562388073876
19.974330040515905,-0.015869617199722807,0.15881794108548775
19.933149137221225,0.0038908123177334303,0.08654101351123504
19.75133524103357,0.017086333224049625,-0.11848395216820107
20.081475174446744,0.001683781699285067,0.24200154250913608
19.342802649559463,0.006068309722169457,-0.46444682568044615
19.475854566480432,-0.01580511695224559,-0.29444200400595294
19.8021695029098,-0.002545302285953385,0.023346099439895726
20.08275683542888,-0.04266138081793064,0.35548985224536783
19.76383862658272,-0.00694493651552469,-0.0083754630831539
19.77754778613183,0.028698419014319115,-0.023026719796366706
19.57575685306237,0.02475728934774554,-0.21639307658058957
19.935335363061828,0.0016414084460748735,0.12987316378039324
19.734475425786968,-0.015869617199722807,-0.07215951336486269
19.89843554984424,0.0038908123177334303,0.08458337241764884
20.0075847207295,0.017086333224049625,0.19962169668202678
19.650435152330257,0.001683781699285067,-0.1431645929463986
19.66623995282808,0.006068309722169457,-0.15796401816259723
20.02669287617528,-0.01580511695224559,0.21094783442991813
19.69974156560355,-0.002545302285953385,-0.11937807752427677
19.884148182910504,-0.04266138081793064,0.12199472627994529
19.504415096250742,-0.00694493651552469,-0.26406742464780103
20.061913862558452,0.028698419014319115,0.30009014104259846
19.92066352122296,0.02475728934774554,0.1957888270519005
19.912376633199703,0.0016414084460748735,0.24742038466653113
19.52018903683726,-0.015869617199722807,-0.10069951168268786
19.708319347626883,0.0038908123177334303,0.08766957294484161
19.492403802120773,0.017086333224049625,-0.1411832401086417
19.15036435303824,0.001683781699285067,-0.4648406892457938
19.374121207842794,0.006068309722169457,-0.21319319979720922
19.43555006749128,-0.01580511695224559,-0.09449918764090795
19.653524189469337,-0.002545302285953385,0.12923561549428195
19.450384678516063,-0.04266138081793064,-0.03249356809226195
19.93198052003053,-0.00694493651552469,0.41931796073382194
19.562841676683934,0.028698419014319115,0.00811045886060981
19.645131803091424,0.02475728934774554,0.07719734854113494
19.33850693132965,0.0016414084460748735,-0.23889166821178023
19.63756683894517,-0.015869617199722807,0.0715299144546684
19.55987957348488,0.0038908123177334303,-0.008012966967092264
19.49847241752621,0.017086333224049625,-0.06487510982782352
19.298503009555336,0.001683781699285067,-0.22449449444653558
19.637447344770592,0.006068309722169457,0.12313831841835673
19.954144551991057,-0.01580511695224559,0.44757084063489044
19.2825141192464,-0.002545302285953385,-0.23364723570057214
19.391679223395364,-0.04266138081793064,-0.06337109300269556
19.56491315904908,-0.00694493651552469,0.07555154701405548
19.331169713807803,0.028698419014319115,-0.19945552039207157
19.56305162982708,0.02475728934774554,0.01958937518193463
19.75990178487437,0.0016414084460748735,0.26853589041163206
19.128039879588677,-0.015869617199722807,-0.3156317317338768
19.565527492434967,0.0038908123177334303,0.0758910502858308
19.459100930605587,0.017086333224049625,-0.06032588038318165
19.47276089571613,0.001683781699285067,-0.036468355029814936
19.865865061294,0.006068309722169457,0.34326032059142375
19.030195332729985,-0.01580511695224559,-0.46459031632726594
19.482065158642133,-0.002545302285953385,-0.034546797986041225
19.82103381541869,-0.04266138081793064,0.32183937448965044
19.533834917425292,-0.00694493651552469,-0.015078735970962154
19.48716774619828,0.028698419014319115,-0.1281116552287007
19.62283668384649,0.02475728934774554,-0.004433559993105431
19.557420771553083,0.0016414084460748735,-0.05083882484273374
19.536116722621117,-0.015869617199722807,-0.06338225647003169
19.702216157390755,0.0038908123177334303,0.09788340512679188
19.65847870160521,0.017086333224049625,0.056686441463771775
20.010720544737737,0.001683781699285067,0.41351112953974545
19.710272742172915,0.006068309722169457,0.09912576846971285
19.28431325484043,-0.01580511695224559,-0.3050076776883887
19.43795703671875,-0.002545302285953385,-0.17866225995550414
19.50690218507074,-0.04266138081793064,-0.06896528678499275
19.47030223508099,-0.00694493651552469,-0.11392505321955576
19.81037338649428,0.028698419014319115,0.22004685182736197
19.52890377512624,0.02475728934774554,-0.041358350462966514
19.652490932274244,0.0016414084460748735,0.09333146254864176
19.777971749399303,-0.015869617199722807,0.19951653819124715
19.44510321973553,0.0038908123177334303,-0.1826185755193867
19.2590325706782,0.017086333224049625,-0.40160781713083393
19.70110805574144,0.001683781699285067,0.03236018615293157
19.6329265253018,0.006068309722169457,-0.06036256561956213
19.649976872625214,-0.01580511695224559,-0.03908250192789523
19.955655830011924,-0.002545302285953385,0.24701953611952485
19.69735110048332,-0.04266138081793064,0.016195608976618037
19.75320703921572,-0.00694493651552469,0.00847689525933254
20.091709381661204,0.028698419014319115,0.2951936764984384
19.731328419398583,0.02475728934774554,-0.07055272880455607
19.873515335349783,0.0016414084460748735,0.07085078125991161
19.70855785847568,-0.015869617199722807,-0.1053010728992838
19.817763738169923,0.0038908123177334303,-0.039096053922902566
19.554969047778464,0.017086333224049625,-0.3388800757529107
19.7925845148781,0.001683781699285067,-0.09405436563221803
19.764807811131845,0.006068309722169457,-0.13160325041583468
20.091678469716825,-0.01580511695224559,0.20703907909163463
20.20288390326166,-0.002545302285953385,0.2913436828002436
20.00789337604331,-0.04266138081793064,0.123740191328986
20.01371621642941,-0.00694493651552469,0.059341958915682
20.027815608536457,0.028698419014319115,-0.016997846298778967
19.924525864870763,0.02475728934774554,-0.15571724885659907
19.92276002792384,0.0016414084460748735,-0.15175330312488314
19.986697529980088,-0.015869617199722807,-0.061484853414910376
19.84512109350271,0.0038908123177334303,-0.21577545762510847
20.355722776373543,0.017086333224049625,0.2756863540356709
20.306930989282947,0.001683781699285067,0.23027852282321926
20.195360262135925,0.006068309722169457,0.09440459767895001
